ID,Date,Product,Region,Store_Type,Price,Discount,Marketing_Spend,Sales,no of units sold,season
1724,19-09-2024,Washing_Machine,North,Online,5160.57,0.03,1952.77,35393.35,7,Monsoon
1725,20-09-2024,Air_Conditioner,East,Online,33518.09,0.16,1260.25,146233.47,4,Monsoon
1726,21-09-2024,Washing_Machine,North,Retail,66390.69,0.35,4737.63,278282.6,4,Monsoon
1727,22-09-2024,Air_Conditioner,South,Retail,32468.98,0.27,1940.02,43789.49,1,Monsoon
1728,23-09-2024,Ceiling_Fan,South,Retail,50116.14,0.34,2002.79,296211.44,6,Monsoon
1729,24-09-2024,Ceiling_Fan,North,Retail,50473.77,0.27,4279.36,217169.3,4,Monsoon
1730,25-09-2024,Refrigerator,East,Online,32376.9,0.31,3414.9,30409.64,1,Monsoon
1731,26-09-2024,Water_Purifier,West,Retail,72835.54,0.25,3695.77,506887.24,7,Monsoon
1732,27-09-2024,Air_Conditioner,West,Online,42742.13,0.27,3362.01,168605.48,4,Monsoon
1733,28-09-2024,Microwave,North,Retail,39858.82,0.18,4757.88,288186.76,7,Monsoon
1734,29-09-2024,Refrigerator,South,Retail,79813.53,0.32,1431.5,472827.67,6,Monsoon
1735,30-09-2024,Air_Conditioner,South,Retail,42012.53,0.29,4950.68,248825.62,6,Monsoon
1736,01-10-2024,Air_Conditioner,West,Online,18379.87,0.3,4239.3,25968.748,1,Post-Monsoon
1737,02-10-2024,Refrigerator,North,Online,43480.21,0.24,3150.38,138480.849,3,Post-Monsoon
1738,03-10-2024,Ceiling_Fan,West,Retail,66051.26,0.11,3480.67,678615.925,10,Post-Monsoon
1739,04-10-2024,Air_Conditioner,East,Retail,63264.52,0.01,3419.72,740195.729,12,Post-Monsoon
1740,05-10-2024,Ceiling_Fan,East,Retail,64143.63,0.33,762.78,286196.17,4,Post-Monsoon
1741,06-10-2024,Refrigerator,North,Online,58101.78,0.21,1481.07,295988.095,5,Post-Monsoon
1742,07-10-2024,Ceiling_Fan,North,Online,24066.34,0.1,4826.62,72541.508,3,Post-Monsoon
1743,08-10-2024,Washing_Machine,East,Online,69656.31,0.05,2904.64,835798.119,12,Post-Monsoon
1744,09-10-2024,Microwave,South,Retail,72008.26,0.29,2202.59,193957.218,3,Post-Monsoon
1745,10-10-2024,Air_Conditioner,North,Online,19561.45,0.29,3929.17,49081.864,3,Post-Monsoon
1746,11-10-2024,Water_Purifier,East,Retail,14784.17,0.29,2860.34,94791.307,6,Post-Monsoon
1747,12-10-2024,Microwave,East,Online,78170.37,0.23,559.23,249268.448,3,Post-Monsoon
1748,13-10-2024,Ceiling_Fan,South,Retail,70124.3,0.13,3813.07,749401.302,11,Post-Monsoon
1749,14-10-2024,Air_Conditioner,South,Retail,71992.71,0.11,3794.98,91472.108,1,Post-Monsoon
1750,15-10-2024,Ceiling_Fan,South,Online,71478.23,0,1243.17,97733.129,1,Post-Monsoon
1751,16-10-2024,Washing_Machine,South,Retail,45626.51,0.29,4804.97,233471.381,5,Post-Monsoon
1752,17-10-2024,Refrigerator,West,Retail,53480.13,0.03,1507.59,363666.004,7,Post-Monsoon
1753,18-10-2024,Air_Conditioner,South,Retail,45902.21,0.22,2559.87,114978.617,3,Post-Monsoon
1754,19-10-2024,Washing_Machine,West,Online,8840.48,0.18,1016.31,51366.913,6,Post-Monsoon
1755,20-10-2024,Washing_Machine,North,Retail,60912.73,0.18,3214.77,305506.37,5,Post-Monsoon
1756,21-10-2024,Air_Conditioner,East,Online,42899.9,0.32,2189.53,341803.306,8,Post-Monsoon
1757,22-10-2024,Ceiling_Fan,West,Online,53578.18,0.01,2089.28,74698.065,1,Post-Monsoon
1758,23-10-2024,Water_Purifier,North,Retail,42697.99,0.27,4221.4,396549.92,9,Post-Monsoon
1759,24-10-2024,Washing_Machine,North,Online,41885.85,0.02,543.03,353235.415,8,Post-Monsoon
1760,25-10-2024,Microwave,West,Retail,17884.18,0.01,4090.76,54471.677,3,Post-Monsoon
1761,26-10-2024,Washing_Machine,North,Online,25903.53,0.15,3071.52,40669.278,2,Post-Monsoon
1762,27-10-2024,Water_Purifier,North,Retail,16913.95,0.02,4937.44,125906.079,7,Post-Monsoon
1763,28-10-2024,Ceiling_Fan,West,Online,19674.97,0.28,3152.49,57346.926,3,Post-Monsoon
1764,29-10-2024,Ceiling_Fan,North,Retail,77973.3,0.19,749.21,304653.05,4,Post-Monsoon
1765,30-10-2024,Microwave,South,Retail,16483.51,0.01,727.9,68016.988,4,Post-Monsoon
1766,31-10-2024,Washing_Machine,South,Retail,25195.28,0.01,4474.19,222170.611,9,Post-Monsoon
1767,01-11-2024,Ceiling_Fan,East,Retail,49294.22,0.21,4285.46,302827.616,6,Post-Monsoon
1768,02-11-2024,Water_Purifier,North,Online,50763.39,0.28,2056.51,80858.804,2,Post-Monsoon
1769,03-11-2024,Air_Conditioner,East,Online,16548.06,0.15,3281.15,104936.312,6,Post-Monsoon
1770,04-11-2024,Refrigerator,South,Retail,64528.81,0.19,2703.16,551792.657,9,Post-Monsoon
1771,05-11-2024,Refrigerator,South,Online,63890.22,0.28,4852.24,103501.086,2,Post-Monsoon
1772,06-11-2024,Refrigerator,South,Retail,22798.83,0.21,4774.82,210908.724,9,Post-Monsoon
1773,07-11-2024,Washing_Machine,North,Retail,26649.97,0.08,4927.28,197766.569,7,Post-Monsoon
1774,08-11-2024,Microwave,North,Online,75349.09,0.21,4399.02,739447.488,10,Post-Monsoon
1775,09-11-2024,Ceiling_Fan,South,Online,66925.36,0.22,4592.98,158341.17,2,Post-Monsoon
1776,10-11-2024,Air_Conditioner,East,Retail,57334.78,0.26,1477.75,548366.221,10,Post-Monsoon
1777,11-11-2024,Water_Purifier,East,Online,11167.49,0.22,4239.53,76984.596,7,Post-Monsoon
1778,12-11-2024,Air_Conditioner,West,Retail,36369.81,0.34,3689.86,190584.719,5,Post-Monsoon
1779,13-11-2024,Water_Purifier,South,Online,46947.64,0.07,4832.54,319983.729,7,Post-Monsoon
1780,14-11-2024,Washing_Machine,East,Online,19055.85,0.33,3070.68,20131.111,1,Post-Monsoon
1781,15-11-2024,Refrigerator,South,Online,38616.99,0.19,883.25,384546.461,10,Post-Monsoon
1782,16-11-2024,Washing_Machine,East,Online,50076.94,0.24,3188.3,336236.55,7,Post-Monsoon
1783,17-11-2024,Microwave,West,Online,29553.25,0.03,3589.61,67998.151,2,Post-Monsoon
1784,18-11-2024,Microwave,West,Retail,63570.86,0.13,1491.44,85456.54,1,Post-Monsoon
1785,19-11-2024,Water_Purifier,South,Online,68033.72,0.27,2273.51,94073.148,1,Post-Monsoon
1786,20-11-2024,Ceiling_Fan,East,Online,29270.71,0.25,3193.27,185062.54,6,Post-Monsoon
1787,21-11-2024,Ceiling_Fan,North,Retail,67899.29,0.01,2183.48,570295.674,8,Post-Monsoon
1788,22-11-2024,Water_Purifier,West,Retail,12768.24,0.19,2187.26,73907.002,6,Post-Monsoon
1789,23-11-2024,Microwave,South,Retail,67829.68,0.03,1098.89,321681.256,5,Post-Monsoon
1790,24-11-2024,Microwave,South,Online,16456.28,0.35,4733.36,80453.165,5,Post-Monsoon
1791,25-11-2024,Microwave,East,Online,11219.54,0.31,3877.22,56828.148,5,Post-Monsoon
1792,26-11-2024,Washing_Machine,South,Retail,53133.16,0.01,505.6,80331.511,2,Post-Monsoon
1793,27-11-2024,Microwave,West,Retail,40395.3,0.3,3945.26,130211.133,3,Post-Monsoon
1794,28-11-2024,Air_Conditioner,South,Retail,73091.8,0.32,3829.08,95541.407,1,Post-Monsoon
1795,29-11-2024,Refrigerator,South,Retail,32239.19,0.12,543.79,335674.235,10,Post-Monsoon
1796,30-11-2024,Microwave,North,Online,26536.42,0.25,2163.22,194746.357,7,Post-Monsoon
1797,01-12-2024,Water_Purifier,North,Online,42555.12,0.15,3230.36,468589.979,11,Winter
1798,02-12-2024,Refrigerator,West,Online,39195.96,0.23,2537.38,145936.791,4,Winter
1799,03-12-2024,Washing_Machine,East,Online,30832.1,0.12,4000.94,314144.883,10,Winter
1800,04-12-2024,Water_Purifier,North,Online,57030.6,0.11,2414.56,424113.989,7,Winter
1801,05-12-2024,Refrigerator,East,Retail,61967.14,0.15,1192.38,347718.202,6,Winter
1802,06-12-2024,Water_Purifier,West,Online,68973.8,0.05,4893.87,255816.938,4,Winter
1803,07-12-2024,Washing_Machine,North,Retail,77964.25,0.29,1589.18,550179.968,7,Winter
1804,08-12-2024,Air_Conditioner,East,Retail,24999.21,0.12,3729.62,261317.576,10,Winter
1805,09-12-2024,Washing_Machine,North,Retail,58707.01,0.14,1144.2,204633.442,3,Winter
1806,10-12-2024,Washing_Machine,West,Online,34569.37,0.31,1980.56,79956.396,2,Winter
1807,11-12-2024,Water_Purifier,West,Retail,55781.15,0.17,2489.12,437324.836,8,Winter
1808,12-12-2024,Ceiling_Fan,North,Online,40698.63,0.19,1365.04,419675.1,10,Winter
1809,13-12-2024,Microwave,East,Retail,79532.98,0.33,2524.82,536839.511,7,Winter
1810,14-12-2024,Microwave,South,Online,59667.66,0.31,1207.23,190603.582,3,Winter
1811,15-12-2024,Air_Conditioner,South,Retail,76436.85,0.06,3015.53,446442.399,6,Winter
1812,16-12-2024,Air_Conditioner,North,Online,67622.72,0.17,3486.71,325340.249,5,Winter
1813,17-12-2024,Microwave,East,Retail,72717.58,0.34,780.95,540864.467,7,Winter
1814,18-12-2024,Ceiling_Fan,South,Retail,66081.44,0.13,4420.09,593595.249,9,Winter
1815,19-12-2024,Microwave,West,Retail,39436.93,0.13,1333.13,281034.702,7,Winter
1816,20-12-2024,Ceiling_Fan,East,Retail,23884.13,0.07,1514.13,100333.168,4,Winter
1817,21-12-2024,Air_Conditioner,South,Online,32774.01,0.04,3476.07,386192.131,12,Winter
1818,22-12-2024,Refrigerator,East,Online,6517.72,0.26,2609.38,43136.899,7,Winter
1819,23-12-2024,Water_Purifier,North,Online,44299.49,0.27,2747.28,409231.641,9,Winter
1820,24-12-2024,Air_Conditioner,East,Retail,42879.34,0.34,1076.7,228875.504,5,Winter
1821,25-12-2024,Air_Conditioner,South,Retail,44393.78,0.27,4125.81,353499.12,8,Winter
1822,26-12-2024,Washing_Machine,North,Retail,78052.34,0.09,3276.74,768045.408,10,Winter
1823,27-12-2024,Washing_Machine,East,Retail,73359.05,0.01,1109.22,381047.394,5,Winter
1824,28-12-2024,Washing_Machine,West,Retail,17128.46,0.34,2183,142203.347,8,Winter
1825,29-12-2024,Water_Purifier,South,Retail,32666.19,0.12,4146.84,44749.718,1,Winter
1826,30-12-2024,Washing_Machine,North,Online,36796.71,0.11,3057.6,337116.247,9,Winter
1827,31-12-2024,Ceiling_Fan,East,Online,32039.97,0.32,988.92,274453.491,9,Winter
1828,01-01-2025,Microwave,West,Online,64887.2,0.2,2177.5,210243.55,3,Winter
1829,02-01-2025,Refrigerator,South,Online,44302.83,0.08,1592.12,278503.35,6,Winter
1830,03-01-2025,Air_Conditioner,West,Online,47907.49,0.31,2828.59,200320.68,4,Winter
1831,04-01-2025,Ceiling_Fan,East,Online,68976.02,0.35,4295.13,352110.01,5,Winter
1832,05-01-2025,Refrigerator,East,Online,65444.61,0.03,2463.2,558355.96,9,Winter
1833,06-01-2025,Ceiling_Fan,North,Online,14915.86,0.3,2450.04,67109.15,4,Winter
1834,07-01-2025,Ceiling_Fan,West,Retail,58543.59,0.14,4574.08,420056.2,7,Winter
1835,08-01-2025,Air_Conditioner,North,Retail,37657.71,0.18,3092.83,117667.82,3,Winter
1836,09-01-2025,Microwave,South,Retail,27098.67,0.32,3047.86,56336.86,2,Winter
1837,10-01-2025,Washing_Machine,North,Retail,8751.41,0.34,1678.59,28163.49,3,Winter
1838,11-01-2025,Water_Purifier,South,Retail,41543.72,0.09,3234.75,268399.96,6,Winter
1839,12-01-2025,Microwave,East,Retail,31657.75,0.07,3091.6,79057.54,2,Winter
1840,13-01-2025,Water_Purifier,East,Retail,23863.48,0.03,2285.83,164884.11,7,Winter
1841,14-01-2025,Air_Conditioner,West,Online,57100.38,0.2,4958.13,207701.16,4,Winter
1842,15-01-2025,Air_Conditioner,South,Online,62711.4,0,4468.51,511736.15,8,Winter
1843,16-01-2025,Air_Conditioner,East,Retail,23359.21,0.14,3873.14,26748.85,1,Winter
1844,17-01-2025,Refrigerator,West,Online,8708.56,0.03,2918.06,59231.17,7,Winter
1845,18-01-2025,Water_Purifier,West,Online,68656.45,0.14,2579.27,404360.74,6,Winter
1846,19-01-2025,Microwave,North,Online,5746.98,0.01,1332.04,53870.67,9,Winter
1847,20-01-2025,Microwave,West,Online,75283.44,0.29,1875.82,396624.68,5,Winter
1848,21-01-2025,Ceiling_Fan,East,Online,52071.49,0.07,3982.82,395485.41,8,Winter
1849,22-01-2025,Ceiling_Fan,North,Retail,29138.5,0.11,2541.87,237064.25,8,Winter
1850,23-01-2025,Ceiling_Fan,South,Online,23485.84,0.3,4470.21,116321.3,5,Winter
1851,24-01-2025,Air_Conditioner,South,Retail,5675.42,0.26,1165.6,15167.12,3,Winter
1852,25-01-2025,Microwave,East,Retail,22660.36,0.08,2787.56,184041.26,8,Winter
1853,26-01-2025,Water_Purifier,East,Retail,15329.62,0.03,3411.35,114916.3,7,Winter
1854,27-01-2025,Air_Conditioner,North,Online,50912.47,0.25,2825.82,184046.23,4,Winter
1855,28-01-2025,Refrigerator,North,Retail,17490.92,0.14,4501.52,111233.43,6,Winter
1856,29-01-2025,Ceiling_Fan,East,Retail,44647.24,0.27,4953.03,287113.72,6,Winter
1857,30-01-2025,Air_Conditioner,East,Retail,49258.73,0.16,1021.26,404706.28,8,Winter
1858,31-01-2025,Air_Conditioner,South,Retail,27353.13,0.12,1084.8,230385.13,8,Winter
1859,01-02-2025,Refrigerator,South,Online,7629.87,0.16,1086.46,25174.59,3,Winter
1860,02-02-2025,Washing_Machine,South,Retail,7794.04,0.26,3565.3,27657,4,Winter
1861,03-02-2025,Microwave,East,Retail,6976.05,0.32,2177.04,9420.21,1,Winter
1862,04-02-2025,Water_Purifier,West,Retail,60434.35,0.02,3799.92,191174.43,3,Winter
1863,05-02-2025,Washing_Machine,East,Retail,28850.73,0.18,2324.62,211541.3,7,Winter
1864,06-02-2025,Ceiling_Fan,East,Online,64722.51,0.01,3324.23,272169.34,4,Winter
1865,07-02-2025,Air_Conditioner,South,Retail,37379.96,0.16,3964.36,206762.69,6,Winter
1866,08-02-2025,Refrigerator,East,Retail,38974.86,0.31,2966.97,188078.9,5,Winter
1867,09-02-2025,Refrigerator,North,Retail,43466.2,0.13,2927.77,303903.64,7,Winter
1868,10-02-2025,Microwave,East,Retail,58477.36,0.33,897.05,103638.5,2,Winter
1869,11-02-2025,Washing_Machine,East,Retail,25512.71,0.22,2348.52,74491.71,3,Winter
1870,12-02-2025,Microwave,East,Retail,14119.05,0.33,2956,47630.17,3,Winter
1871,13-02-2025,Air_Conditioner,East,Online,46704.3,0.27,2578.91,146044.62,3,Winter
1872,14-02-2025,Microwave,West,Retail,29523.32,0.04,4553.52,279063.31,9,Winter
1873,15-02-2025,Water_Purifier,East,Online,38186.85,0.08,4579.39,299129.43,8,Winter
1874,16-02-2025,Refrigerator,North,Online,53521,0.14,4198.63,244739.52,5,Winter
1875,17-02-2025,Refrigerator,North,Retail,42059.43,0.06,2188.84,352399.67,8,Winter
1876,18-02-2025,Ceiling_Fan,East,Online,51520.91,0.17,3727.85,176560.49,3,Winter
1877,19-02-2025,Ceiling_Fan,South,Retail,45815,0.16,2278.8,310665.2,7,Winter
1878,20-02-2025,Air_Conditioner,West,Online,60484.73,0.33,1546.67,122104.39,2,Winter
1879,21-02-2025,Water_Purifier,East,Retail,57945.25,0.15,2043.06,391609.28,7,Winter
1880,22-02-2025,Washing_Machine,East,Online,45064.24,0.27,819.34,168039.99,4,Winter
1881,23-02-2025,Microwave,East,Online,55917.73,0.33,1993,73711.92,1,Winter
1882,24-02-2025,Air_Conditioner,South,Retail,70516.97,0.31,2573.34,168321.18,2,Winter
1883,25-02-2025,Ceiling_Fan,South,Online,37420.35,0.07,4799.66,160796.69,4,Winter
1884,26-02-2025,Microwave,South,Online,35957.23,0.17,1910.35,231104.96,6,Winter
1885,27-02-2025,Ceiling_Fan,West,Online,62318.42,0.12,4561.04,90861.7,1,Winter
1886,28-02-2025,Microwave,North,Online,48691.54,0.14,1529.86,290439.86,6,Winter
1887,01-03-2025,Washing_Machine,West,Online,10325.51,0.13,1359.36,66872,6,Summer
1888,02-03-2025,Air_Conditioner,South,Retail,71908.4,0.29,2835.48,351528.35,5,Summer
1889,03-03-2025,Microwave,North,Online,7308.73,0.16,3526.3,48169.37,7,Summer
1890,04-03-2025,Water_Purifier,North,Online,61129.73,0.18,699.5,130504.91,2,Summer
1891,05-03-2025,Refrigerator,South,Retail,61909.56,0.34,1494.8,256763.33,4,Summer
1892,06-03-2025,Water_Purifier,South,Retail,76483.33,0.02,2550.58,709834.02,9,Summer
1893,07-03-2025,Water_Purifier,West,Retail,9060.08,0.17,1989.52,48857.01,5,Summer
1894,08-03-2025,Refrigerator,South,Online,49764.26,0.27,3706.79,236205.05,5,Summer
1895,09-03-2025,Water_Purifier,North,Online,37088.04,0.05,2800.22,268760.67,7,Summer
1896,10-03-2025,Microwave,East,Online,29797.47,0.21,1221.62,94132.65,3,Summer
1897,11-03-2025,Microwave,South,Online,11773.89,0.08,4525.09,79119.84,7,Summer
1898,12-03-2025,Microwave,South,Retail,47199.06,0.3,1818.08,305485.21,6,Summer
1899,13-03-2025,Refrigerator,West,Retail,40928.05,0.11,3790.09,39997.87,1,Summer
1900,14-03-2025,Water_Purifier,West,Online,12841.58,0.12,4009.62,99795.71,8,Summer
1901,15-03-2025,Refrigerator,South,Online,50936.71,0.21,4834.21,119414.82,2,Summer
1902,16-03-2025,Microwave,North,Online,60346.48,0.06,2743.28,289488.76,5,Summer
1903,17-03-2025,Water_Purifier,North,Online,62545.87,0.1,3271.26,488109.04,8,Summer
1904,18-03-2025,Water_Purifier,East,Retail,72902.99,0.15,2006.94,521469.82,7,Summer
1905,19-03-2025,Ceiling_Fan,South,Retail,35710.31,0.12,3551.81,283685.05,8,Summer
1906,20-03-2025,Ceiling_Fan,West,Online,76480.46,0.18,2585.23,593509.47,8,Summer
1907,21-03-2025,Washing_Machine,North,Retail,69907.21,0.21,2469.44,277481.71,4,Summer
1908,22-03-2025,Air_Conditioner,East,Online,27237.62,0.2,4349.6,150510.17,6,Summer
1909,23-03-2025,Ceiling_Fan,South,Online,16946.23,0.23,725.76,58905.36,3,Summer
1910,24-03-2025,Refrigerator,North,Retail,37654.2,0.11,4468.83,139291.96,4,Summer
1911,25-03-2025,Ceiling_Fan,South,Online,35142.4,0.04,4334.31,164782.16,5,Summer
1912,26-03-2025,Washing_Machine,South,Retail,48178.95,0.27,2778.65,270380.76,6,Summer
1913,27-03-2025,Water_Purifier,North,Online,48753.97,0.3,2705.91,188145.31,4,Summer
1914,28-03-2025,Washing_Machine,North,Retail,61249.02,0.09,2128.13,464092.93,8,Summer
1915,29-03-2025,Water_Purifier,North,Online,43241.75,0.14,4973.78,286605.93,7,Summer
1916,30-03-2025,Water_Purifier,South,Retail,12861.7,0.17,1000.26,12642.72,1,Summer
1917,31-03-2025,Air_Conditioner,South,Online,69371.85,0.19,3155.97,374915.73,5,Summer
1918,01-04-2025,Ceiling_Fan,East,Online,28232.34,0.23,3567.57,128584.908,5,Summer
1919,02-04-2025,Refrigerator,West,Retail,77847.31,0.01,4704.49,472554.744,6,Summer
1920,03-04-2025,Refrigerator,South,Online,13839.51,0.25,4010.92,104195.208,8,Summer
1921,04-04-2025,Microwave,West,Retail,76868.84,0.02,3397.31,535920.552,7,Summer
1922,05-04-2025,Water_Purifier,North,Retail,11825.89,0.16,1025.66,106933.968,9,Summer
1923,06-04-2025,Refrigerator,South,Online,22327.71,0.29,2181.8,141061.86,6,Summer
1924,07-04-2025,Air_Conditioner,East,Online,8493.5,0.16,1124.79,51159.444,6,Summer
1925,08-04-2025,Water_Purifier,East,Online,57883.49,0.05,4465.46,514095.672,9,Summer
1926,09-04-2025,Air_Conditioner,West,Online,68772.41,0.34,3873.3,73266.828,1,Summer
1927,10-04-2025,Refrigerator,North,Retail,37555.33,0.31,3908.92,38675.508,1,Summer
1928,11-04-2025,Refrigerator,West,Online,74639.16,0.27,3435.15,114431.244,2,Summer
1929,12-04-2025,Microwave,North,Online,49272.43,0.14,2781.7,251097.564,5,Summer
1930,13-04-2025,Refrigerator,East,Online,52250.54,0.06,1174.87,183832.548,4,Summer
1931,14-04-2025,Water_Purifier,West,Retail,68406.44,0.33,1983.63,542197.296,8,Summer
1932,15-04-2025,Water_Purifier,East,Online,27260.02,0.19,1116.12,155817.024,6,Summer
1933,16-04-2025,Water_Purifier,East,Retail,31569.93,0.3,3762.11,184616.628,6,Summer
1934,17-04-2025,Microwave,North,Online,72946.39,0.12,1221.03,270332.508,4,Summer
1935,18-04-2025,Microwave,West,Retail,72572.26,0.12,3659.51,298588.248,4,Summer
1936,19-04-2025,Refrigerator,West,Online,78236.21,0.34,3615.15,249039.36,3,Summer
1937,20-04-2025,Washing_Machine,East,Online,72637.87,0.18,2566.87,520959.048,7,Summer
1938,21-04-2025,Washing_Machine,East,Retail,14552.9,0.05,1108.53,87320.688,6,Summer
1939,22-04-2025,Microwave,North,Online,66779.32,0.08,1916.6,417217.476,6,Summer
1940,23-04-2025,Refrigerator,South,Online,35737.89,0.17,1940.42,225245.724,6,Summer
1941,24-04-2025,Washing_Machine,South,Online,79310.1,0.01,3651.73,746160.072,9,Summer
1942,25-04-2025,Refrigerator,East,Retail,40421.07,0.16,1011.84,73883.016,2,Summer
1943,26-04-2025,Refrigerator,South,Online,46537.71,0.15,4230.81,379361.568,8,Summer
1944,27-04-2025,Refrigerator,South,Retail,44733.12,0.27,3924.53,237825.66,5,Summer
1945,28-04-2025,Ceiling_Fan,South,Retail,29130.28,0.12,1338.38,216003.444,7,Summer
1946,29-04-2025,Water_Purifier,South,Retail,10626.66,0.34,3736.24,33227.328,3,Summer
1947,30-04-2025,Refrigerator,East,Online,72173.84,0.06,3508.31,381373.44,5,Summer
1948,01-05-2025,Ceiling_Fan,South,Retail,65200.69,0.21,3866.54,190406.016,3,Summer
1949,02-05-2025,Microwave,South,Retail,15464.51,0.03,1350.18,176653.368,11,Summer
1950,03-05-2025,Washing_Machine,North,Online,63257.62,0.26,1209.16,307435.056,5,Summer
1951,04-05-2025,Water_Purifier,East,Retail,51938.5,0.35,1564.18,403689.912,8,Summer
1952,05-05-2025,Washing_Machine,West,Retail,35685.78,0.29,2146.42,164428.62,5,Summer
1953,06-05-2025,Water_Purifier,West,Online,24051.59,0.19,4071.49,69614.544,3,Summer
1954,07-05-2025,Washing_Machine,North,Online,69479.66,0.17,3820.66,385251.048,6,Summer
1955,08-05-2025,Water_Purifier,North,Retail,57514.12,0.29,4664.53,66464.4,1,Summer
1956,09-05-2025,Washing_Machine,East,Online,46080.49,0.33,763.83,338733.732,7,Summer
1957,10-05-2025,Washing_Machine,West,Online,50717.64,0.35,552,330994.62,7,Summer
1958,11-05-2025,Washing_Machine,South,Online,11829.96,0.14,3646.12,91959.264,8,Summer
1959,12-05-2025,Washing_Machine,North,Retail,40543.98,0.35,1756.79,205192.416,5,Summer
1960,13-05-2025,Microwave,West,Retail,19527.52,0.05,2003.36,138432.528,7,Summer
1961,14-05-2025,Refrigerator,East,Online,20628.78,0.09,2960.61,224602.956,11,Summer
1962,15-05-2025,Air_Conditioner,South,Retail,54597.8,0.03,960.86,222557.076,4,Summer
1963,16-05-2025,Ceiling_Fan,East,Online,73344.21,0.1,3392.12,635053.188,9,Summer
1964,17-05-2025,Air_Conditioner,North,Online,35281.75,0.27,1963.16,192631.128,5,Summer
1965,18-05-2025,Air_Conditioner,West,Online,20581.2,0.3,3347.22,169129.236,8,Summer
1966,19-05-2025,Water_Purifier,West,Online,53656.02,0.27,4253.03,397183.344,7,Summer
1967,20-05-2025,Refrigerator,West,Online,70339.03,0.22,1270,657499.392,9,Summer
1968,21-05-2025,Water_Purifier,West,Retail,61123.91,0.18,4688.93,378614.1,6,Summer
1969,22-05-2025,Refrigerator,South,Retail,70156.79,0.25,2888.1,179377.308,3,Summer
1970,23-05-2025,Refrigerator,South,Retail,45241.6,0.14,4653.17,258340.632,6,Summer
1971,24-05-2025,Washing_Machine,East,Retail,61390.72,0.29,1434.79,387056.22,6,Summer
1972,25-05-2025,Microwave,South,Online,15504.84,0.24,3220.53,112688.4,7,Summer
1973,26-05-2025,Washing_Machine,North,Online,31120.6,0.24,2317.49,28512.252,1,Summer
1974,27-05-2025,Microwave,North,Retail,34216.19,0.19,3984,184424.472,5,Summer
1975,28-05-2025,Water_Purifier,West,Retail,43347.18,0.31,3226.59,111877.692,3,Summer
1976,29-05-2025,Microwave,North,Online,74680.73,0.09,2725.32,723703.584,10,Summer
1977,30-05-2025,Water_Purifier,East,Online,70572.24,0.13,4608.43,175068.528,2,Summer
1978,31-05-2025,Air_Conditioner,South,Online,15089.41,0.27,2197.03,92503.224,6,Summer
1979,01-06-2025,Air_Conditioner,South,Retail,17959.22,0.17,1489.91,60719.796,3,Monsoon
1980,02-06-2025,Microwave,South,Online,31823.04,0.31,3236.46,110901.768,3,Monsoon
1981,03-06-2025,Microwave,North,Online,26805.79,0.12,3308.13,267925.884,10,Monsoon
1982,04-06-2025,Water_Purifier,South,Retail,51107.82,0.13,2475.93,168821.94,3,Monsoon
1983,05-06-2025,Washing_Machine,West,Retail,72708.2,0.31,2689.75,111676.932,2,Monsoon
1984,06-06-2025,Water_Purifier,West,Retail,77171.87,0.16,4817.99,126295.824,2,Monsoon
1985,07-06-2025,Washing_Machine,West,Online,54020.22,0.18,3797.09,294565.308,5,Monsoon
1986,08-06-2025,Air_Conditioner,North,Online,67861.94,0.12,997.71,485540.364,7,Monsoon
1987,09-06-2025,Refrigerator,South,Retail,44390.17,0.1,1454.59,189159.576,4,Monsoon
1988,10-06-2025,Microwave,North,Online,20624.52,0.23,4890.09,137445.924,7,Monsoon
1989,11-06-2025,Washing_Machine,South,Online,44351.63,0.04,3769.09,79158.684,2,Monsoon
1990,12-06-2025,Water_Purifier,East,Online,46631.2,0.31,4617.7,336530.736,7,Monsoon
1991,13-06-2025,Air_Conditioner,East,Retail,60684.32,0.27,1867.38,443833.944,7,Monsoon
1992,14-06-2025,Washing_Machine,North,Retail,21491.22,0.07,3838.4,236711.268,11,Monsoon
1993,15-06-2025,Water_Purifier,West,Online,32623.28,0.24,3713.01,280522.128,9,Monsoon
1994,16-06-2025,Microwave,North,Online,32302.06,0.21,1826.1,128790.708,4,Monsoon
1995,17-06-2025,Microwave,West,Online,76957.97,0.06,2978.67,398753.388,5,Monsoon
1996,18-06-2025,Ceiling_Fan,South,Online,38295.87,0.1,3323.37,319034.4,8,Monsoon
1997,19-06-2025,Refrigerator,West,Retail,61632.05,0.14,2665.09,140358.408,2,Monsoon
1998,20-06-2025,Ceiling_Fan,West,Retail,61310.85,0.24,4222.3,213940.092,3,Monsoon
1999,21-06-2025,Air_Conditioner,South,Online,24915.81,0.22,4247.91,48201.852,2,Monsoon
2000,22-06-2025,Washing_Machine,East,Online,47890.23,0.19,4327.7,237121.128,5,Monsoon
2001,23-06-2025,Air_Conditioner,South,Retail,72072.72,0.27,4115.41,376796.304,5,Monsoon
2002,24-06-2025,Water_Purifier,North,Online,40639.83,0.27,2696.38,103257.24,3,Monsoon
2003,25-06-2025,Microwave,North,Retail,75883.81,0.22,2216.47,88051.428,1,Monsoon
2004,26-06-2025,Ceiling_Fan,North,Online,21084.37,0.28,4241.19,136156.764,6,Monsoon
2005,27-06-2025,Ceiling_Fan,North,Retail,10561.93,0.12,2705.91,13161.528,1,Monsoon
